,TotIrr_S5,Smarts2
2016-03-07 10:55:06,265.39296651044907,261.327375
2016-03-07 10:57:08,268.75778425919907,262.50715
2016-03-07 10:59:11,268.0367640467245,263.66947500000003
2016-03-07 11:01:14,270.2698889044588,264.80420000000004
2016-03-07 11:03:17,270.16059338676496,265.9108
2016-03-07 11:05:20,275.41090552182436,266.98895000000005
2016-03-07 11:07:23,274.8471526387642,268.0393
2016-03-07 11:09:26,274.69505224859023,269.06255
2016-03-07 11:11:28,278.8101563991775,270.047325
2016-03-07 11:13:31,280.9555048775655,271.01317500000005
2016-03-07 11:15:34,282.7371662241427,271.94987499999996
2016-03-07 11:17:37,283.1422189909452,272.858275
2016-03-07 11:19:40,292.76930837957536,273.73855
2016-03-07 11:21:43,297.16710468978386,274.561975
2016-03-07 11:23:46,265.9156792332727,275.34837500000003
2016-03-07 11:25:48,83.59327461042761,276.1019
2016-03-07 11:27:51,206.5174678362753,276.83164999999997
2016-03-07 11:29:54,84.2803453842363,277.53125
2016-03-07 11:31:57,99.66025652620115,278.20304999999996
2016-03-07 11:34:00,325.39917598042655,278.8452
2016-03-07 11:36:03,321.9800392355651,279.457375
2016-03-07 11:38:06,326.48688818492406,280.04069999999996
2016-03-07 11:40:09,328.41900950943716,280.59445
2016-03-07 11:42:11,319.45934225028486,281.113825
2016-03-07 11:44:14,315.76237524802457,281.60775
2016-03-07 11:46:17,309.3017733187049,282.07382500000006
2016-03-07 11:48:20,308.9890229685043,282.508725
2016-03-07 11:50:23,310.5717237462989,282.917875
2016-03-07 11:52:26,312.87379516811245,283.31077500000004
2016-03-07 11:54:29,311.2800716207202,283.675475
2016-03-07 11:56:31,310.5306263264573,284.00627499999996
2016-03-07 11:58:34,315.3642157843547,284.31185
2016-03-07 12:00:37,127.0800504484769,284.586225
2016-03-07 12:02:40,320.0892337338294,284.831925
2016-03-07 12:04:43,317.3653361634547,285.0475
2016-03-07 12:06:46,320.39822769755574,285.23145
2016-03-07 12:08:48,317.9659394482226,285.385925
2016-03-07 12:10:51,319.33076745463916,285.51047500000004
2016-03-07 12:12:54,316.69939915719465,285.60695
2016-03-07 12:14:57,263.8924563464966,285.6716
2016-03-07 12:17:00,316.6702790766143,285.708375
2016-03-07 12:19:03,317.5596415542057,285.71385
2016-03-07 12:21:06,317.9589487881895,285.68747499999995
2016-03-07 12:23:09,319.3050779860539,285.63160000000005
2016-03-07 12:25:12,319.99547178331125,285.54702499999996
2016-03-07 12:27:14,320.23316863807656,285.431875
2016-03-07 12:29:17,320.55404259638533,285.28632500000003
2016-03-07 12:31:20,319.49040004808364,285.11015
2016-03-07 12:33:23,318.3686761926673,284.90412499999996
2016-03-07 12:35:26,321.14271977124224,284.66887499999996
2016-03-07 12:37:29,322.09165980446454,284.404575
2016-03-07 12:39:32,320.5251634199064,284.10880000000003
2016-03-07 12:41:35,319.9459893850981,283.784675
2016-03-07 12:43:38,320.29042641745053,283.43107499999996
2016-03-07 12:45:40,321.7048684544134,283.04975
2016-03-07 12:47:43,320.27045677523745,282.635275
2016-03-07 12:49:46,320.4448560761069,282.1911
2016-03-07 12:51:49,321.5173795097583,281.7174
2016-03-07 12:53:52,320.99197700712205,281.2128
2016-03-07 12:55:55,319.665275057186,280.679575
2016-03-07 12:57:58,319.8334404745641,280.1168
2016-03-07 13:00:01,319.72282544677444,279.52369999999996
2016-03-07 13:02:04,319.2758686085361,278.90049999999997
2016-03-07 13:04:07,317.4914351359715,278.2496
2016-03-07 13:06:09,318.62310269563324,277.57485
2016-03-07 13:08:12,317.5948526834019,276.86492499999997
2016-03-07 13:10:15,317.483092534703,276.12665000000004
2016-03-07 13:12:18,316.9076798531824,275.358275
2016-03-07 13:14:21,317.7602024579212,274.560025
2016-03-07 13:16:24,315.8526446350703,273.733925
2016-03-07 13:18:27,314.2568593087655,272.879225
2016-03-07 13:20:28,315.9242944749516,272.01009999999997
2016-03-07 13:22:30,313.5707689969672,271.105575
2016-03-07 13:24:33,311.4789666802924,270.16510000000005
2016-03-07 13:26:36,310.8763051202059,269.195175
2016-03-07 13:28:39,320.7419892320178,268.19745
2016-03-07 13:30:42,337.163345462509,267.17025
2016-03-07 13:32:43,227.66806604711394,266.132125
2016-03-07 13:34:46,309.0932022238147,265.050875
2016-03-07 13:36:46,333.00295961219246,263.96745
2016-03-07 13:38:49,336.58626916067595,262.83142499999997
2016-03-07 13:40:52,331.8547833468483,261.66409999999996
2016-03-07 13:42:55,305.80248037867324,260.470725
2016-03-07 13:44:58,311.8364425627585,259.250225
2016-03-07 13:47:01,68.74369793421523,258.0003
2016-03-07 13:49:04,299.9335754659628,256.7253
2016-03-07 13:51:07,298.4267479499942,255.403025
2016-03-07 13:53:09,297.0811004036275,254.05165000000002
2016-03-07 13:55:12,296.2568321406394,252.6628
2016-03-07 13:57:15,297.75024107362475,251.24685000000002
2016-03-07 13:59:18,61.79381902762084,249.804325
2016-03-07 14:01:21,297.35095468005045,248.33697500000002
2016-03-07 14:03:24,297.021540024081,246.8394
2016-03-07 14:05:27,292.15466370524547,245.316775
2016-03-07 14:07:30,289.2622751709852,243.77015
2016-03-07 14:09:33,287.9926316736827,242.19587499999997
2016-03-07 14:11:35,284.3147127496289,240.608675
2016-03-07 14:13:38,283.78202067813936,238.984175
2016-03-07 14:15:41,283.0481379476912,237.3316
2016-03-07 14:17:44,278.7611509803426,235.65640000000002
2016-03-07 14:19:47,278.03016421935536,233.95510000000002
2016-03-07 14:21:50,279.1794111672125,232.24265
2016-03-07 14:23:53,276.51731192589045,230.5081
2016-03-07 14:25:56,273.6869086813276,228.74685
2016-03-07 14:27:59,273.22891959489243,226.962125
2016-03-07 14:30:01,278.4925927309347,225.16840000000002
2016-03-07 14:32:04,282.7848471776228,223.33480000000003
2016-03-07 14:34:07,283.21737613792925,221.476875
2016-03-07 14:36:10,279.4318407844157,219.59755
2016-03-07 14:38:13,293.56610451402867,217.69237500000003
2016-03-07 14:40:16,289.9824852264618,215.764175
2016-03-07 14:42:19,270.22074312210356,213.8131
2016-03-07 14:44:22,84.71286543410174,211.83815
2016-03-07 14:46:24,73.8620738305037,209.857225
2016-03-07 14:48:27,274.7400637842304,207.83675
2016-03-07 14:50:30,145.74991895742085,205.79919999999998
2016-03-07 14:52:33,265.2047447076078,203.74877500000002
2016-03-07 14:54:36,118.73296462281861,201.67555
2016-03-07 14:56:39,262.6196283503557,199.579
2016-03-07 14:58:42,258.9501659046381,197.46292499999998
2016-03-07 15:00:45,259.5769323588216,195.32512499999999
2016-03-07 15:02:48,259.1161910746695,193.16657500000002
2016-03-07 15:04:50,269.5912677208989,191.00482499999998
2016-03-07 15:06:53,243.77550367021632,188.80349999999999
2016-03-07 15:08:56,229.84345119402298,186.5847
2016-03-07 15:10:59,223.1885461171562,184.343725
2016-03-07 15:13:02,219.91475126887963,182.0843
2016-03-07 15:15:05,219.26236880020474,179.803625
2016-03-07 15:17:08,220.93153779298396,177.50582500000002
2016-03-07 15:19:11,217.26666756718583,175.18775
2016-03-07 15:21:14,208.15561008649667,172.84477500000003
2016-03-07 15:23:16,205.34371013406334,170.49665
2016-03-07 15:25:19,202.5389481180958,168.113125
2016-03-07 15:27:22,199.79697929297936,165.7115
2016-03-07 15:29:25,197.87931688614407,163.292305
2016-03-07 15:31:28,196.0013872542866,160.85694999999998
2016-03-07 15:33:31,192.59053091463323,158.40521999999999
2016-03-07 15:35:34,190.94968009566276,155.93720999999996
2016-03-07 15:37:37,190.3351561514963,153.45354500000002
2016-03-07 15:39:40,190.5412099022621,150.95668
2016-03-07 15:41:43,188.25709384420168,148.444715
2016-03-07 15:43:46,182.725986197557,145.91777
2016-03-07 15:45:48,179.56365725802743,143.39788
2016-03-07 15:47:51,179.22955275243572,140.84355499999998
2016-03-07 15:49:54,176.99432996298657,138.27766
2016-03-07 15:51:57,173.84703584050712,135.69081
2016-03-07 15:54:00,169.20856499664248,133.09165000000002
2016-03-07 15:56:03,162.00194014172789,130.479715
2016-03-07 15:58:06,155.50044472947104,127.860705
2016-03-07 16:00:09,152.1808241944504,125.230965
2016-03-07 16:02:11,149.6990186602794,122.61263499999998
2016-03-07 16:04:14,146.736000655949,119.95494
2016-03-07 16:06:17,143.9172793558522,117.29917499999999
2016-03-07 16:08:20,140.5000574868184,114.63449500000002
2016-03-07 16:10:23,136.7766468374587,111.96503999999999
2016-03-07 16:12:26,133.69641839349447,109.29145
2016-03-07 16:14:29,130.79622606187476,106.611535
2016-03-07 16:16:32,127.05372053882685,103.928115
2016-03-07 16:18:35,124.01073287706988,101.240715
2016-03-07 16:20:38,119.85804363014537,98.5562225
2016-03-07 16:22:40,116.45981912044064,95.897125
2016-03-07 16:24:45,113.82678777438454,93.17196249999999
2016-03-07 16:26:48,110.30379756551596,90.49178
2016-03-07 16:28:51,106.84405274867134,87.81338250000002
2016-03-07 16:30:54,103.36282799744257,85.13757000000001
2016-03-07 16:32:57,100.43319137370368,82.4666125
2016-03-07 16:34:58,97.06857527241094,79.8435375
2016-03-07 16:37:01,94.50865215964805,77.18453500000001
2016-03-07 16:39:01,91.53316162119361,74.59703250000001
2016-03-07 16:41:04,88.11770017876998,71.95575
2016-03-07 16:43:07,85.26680172712742,69.07711499999999
2016-03-07 16:45:10,82.27824039222267,66.4590725
2016-03-07 16:47:13,79.02538731077934,63.8576525
2016-03-07 16:49:16,75.77344123210213,61.27126
2016-03-07 16:51:19,65.9125529795874,58.70291
2016-03-07 16:53:21,55.540557938617624,56.1785975
2016-03-07 16:55:24,56.34256032861636,53.65552
2016-03-07 16:57:27,62.00100571766822,51.158629999999995
2016-03-07 16:59:28,60.4800731150426,48.72874
2016-03-07 17:01:31,58.176674504379335,46.29077000000001
2016-03-07 17:03:34,55.415558798946115,43.886444999999995
2016-03-07 17:05:37,52.466768281814964,41.51887
2016-03-07 17:07:40,47.62241546712075,39.191075
2016-03-07 17:09:42,32.30535330405704,36.92569
2016-03-07 17:11:45,42.839053105629574,34.6883825
2016-03-07 17:13:48,41.34782207172119,32.5031125
2016-03-07 17:15:51,38.929175983258304,30.37375
2016-03-07 17:17:54,36.72148308495124,28.30387
2016-03-07 17:19:57,27.315887882317007,26.2998525
2016-03-07 17:22:00,17.128332522257377,24.36399
2016-03-07 17:24:03,15.783769057645983,22.505137499999996
2016-03-07 17:26:03,14.295256222737859,20.771972500000004
2016-03-07 17:28:06,13.447529718303919,19.083925
2016-03-07 17:30:09,12.351145054916945,17.492865000000002
2016-03-07 17:32:12,11.542426094719948,16.005580000000002
2016-03-07 17:34:15,10.65203853205921,14.6287275
2016-03-07 17:36:18,9.631681858518641,13.0842065
2016-03-07 17:38:21,8.70033333453296,11.276882500000001
2016-03-07 17:40:24,8.02968823401303,9.530403
2016-03-07 17:42:27,7.339372461089374,7.854951249999999
2016-03-07 17:44:29,6.810499292216708,6.27571325
2016-03-07 17:46:32,6.0340662632790165,4.7850395
2016-03-07 17:48:35,5.40231330154044,8.964215750000001
2016-03-07 17:50:38,4.8458426128346535,7.73093025
2016-03-07 17:52:41,4.138674632278468,6.592372749999999
2016-03-07 17:54:44,3.311478106342788,5.56346475
2016-03-07 17:56:47,2.8155160449873167,
2016-03-07 17:58:50,2.234275197963702,
2015-10-02 05:01:30,0.12053556727239345,
2015-10-02 05:03:33,0.10917221951387945,
2015-10-02 05:05:36,0.19966977887800758,
2015-10-02 05:07:39,-0.06241541748836475,
2015-10-02 05:09:42,0.017826873295689365,
2015-10-02 05:11:45,0.08321811010485813,
2015-10-02 05:13:48,0.10590912080297771,
2015-10-02 05:15:51,0.06371031580968828,
2015-10-02 05:17:55,0.022150969374348396,
2015-10-02 05:19:58,0.0792617254960453,
2015-10-02 05:22:01,0.056354024210009984,
2015-10-02 05:24:04,0.09490723551234367,
2015-10-02 05:26:07,0.0498298744720209,
2015-10-02 05:28:10,0.055560878886505516,
2015-10-02 05:30:13,0.057660605099647856,
2015-10-02 05:32:16,0.10680327790975014,
2015-10-02 05:34:19,0.04180763712355296,
2015-10-02 05:36:22,0.030901615160656443,
2015-10-02 05:38:25,0.09314806086063296,
2015-10-02 05:40:28,0.11388447645014962,
2015-10-02 05:42:32,0.10943833026674984,
2015-10-02 05:44:35,0.0929632837186744,
2015-10-02 05:46:38,0.1908865868827063,
2015-10-02 05:48:41,0.21946051698376914,
2015-10-02 05:50:44,0.40193729870615896,
2015-10-02 05:52:47,0.40399711813245154,
2015-10-02 05:54:48,0.7479785274242563,
2015-10-02 05:56:51,0.9935243757485352,
2015-10-02 05:58:54,1.2624084446283885,
2015-10-02 06:00:57,1.4138610452106946,
2015-10-02 06:03:00,2.0160240372125067,
2015-10-02 06:05:01,2.32012500022285,
2015-10-02 06:07:04,2.8030950193567,
2015-10-02 06:09:08,3.3526596126507635,
2015-10-02 06:11:11,3.9727343044530574,6.234185014227642
2015-10-02 06:13:14,4.405608480600945,7.316362485772357
2015-10-02 06:15:17,5.12063248606105,8.497748623983739
2015-10-02 06:17:20,5.790806499398493,5.929505213709677
2015-10-02 06:19:23,6.5605156386891155,5.8345635060975605
2015-10-02 06:21:26,7.372208102685651,7.369398544715446
2015-10-02 06:23:29,8.227804843655854,8.99246455691057
2015-10-02 06:25:32,8.960923323668935,10.689440154471544
2015-10-02 06:27:35,9.76156530723901,12.44952250406504
2015-10-02 06:29:38,10.687870127207034,13.996998597560976
2015-10-02 06:31:41,11.513782065238196,15.382740528455285
2015-10-02 06:33:44,12.391351416539605,16.81665987804878
2015-10-02 06:35:48,13.168055671095226,18.365401280487802
2015-10-02 06:37:51,14.034466197330083,19.997844471544713
2015-10-02 06:39:54,14.902048010936367,21.719250020325205
2015-10-02 06:41:57,15.734411134280212,23.523514516129033
2015-10-02 06:44:00,16.527625357581336,25.40428794715447
2015-10-02 06:46:01,17.29158600520978,27.324406219512195
2015-10-02 06:48:04,17.910175459477788,29.342003739837395
2015-10-02 06:50:07,18.592402726968324,31.420509959349594
2015-10-02 06:52:10,19.285550873131413,33.556660345528456
2015-10-02 06:54:11,29.894886204767534,35.70962175619835
2015-10-02 06:56:15,33.553142735162425,37.96558908536585
2015-10-02 06:58:18,35.69496775952838,40.2483906097561
2015-10-02 07:00:21,37.856640789237595,42.57383737804878
2015-10-02 07:02:24,39.7276494746159,44.93794463414634
2015-10-02 07:04:27,41.3294786187854,47.337677603305785
2015-10-02 07:06:30,42.85951179051295,49.77089254065041
2015-10-02 07:08:33,44.45068382210012,52.23419473790323
2015-10-02 07:10:34,46.19690671714635,54.68413321138212
2015-10-02 07:12:37,48.120379558109136,57.19921006097561
2015-10-02 07:14:40,50.16528374485747,59.737451829268295
2015-10-02 07:16:44,52.15206513419647,62.3179587195122
2015-10-02 07:18:47,53.88420336282175,64.89570817073171
2015-10-02 07:20:50,56.39937840881444,67.49338262195121
2015-10-02 07:22:53,58.45235230468596,70.29061847560975
2015-10-02 07:24:56,60.60883249097416,72.9944119512195
2015-10-02 07:26:57,62.47624391937838,75.59201294715447
2015-10-02 07:29:00,64.54147676296269,78.24206571138211
2015-10-02 07:31:03,66.11936285236034,80.90205654471545
2015-10-02 07:33:06,68.23813100764761,83.56954176829268
2015-10-02 07:35:09,70.1450085405245,86.24242568548387
2015-10-02 07:37:12,71.55553974518313,88.92167713414635
2015-10-02 07:39:16,73.68004473857843,91.62565575203251
2015-10-02 07:41:19,76.15132469472832,94.31100327235772
2015-10-02 07:43:22,78.90011367865895,96.9994319308943
2015-10-02 07:45:25,81.92711988463827,99.68688958677686
2015-10-02 07:47:28,84.52089898434531,102.37432853658537
2015-10-02 07:49:31,87.00685496530409,105.0606137804878
2015-10-02 07:51:34,89.56229098364977,107.73757817073171
2015-10-02 07:53:37,91.92742351928155,110.40890285123966
2015-10-02 07:55:41,94.31963439646569,113.09818701612903
2015-10-02 07:57:44,97.15826514841297,115.76116849593495
2015-10-02 07:59:47,100.10704430606319,118.42423256097561
2015-10-02 08:01:50,102.26453948219458,121.07569731707316
2015-10-02 08:03:53,105.12956896708212,123.71801081300814
2015-10-02 08:05:56,107.27329328092814,126.35232739837399
2015-10-02 08:07:59,110.59359877105678,128.9781874390244
2015-10-02 08:10:02,113.23186616625391,131.59453099173555
2015-10-02 08:12:05,116.12894449840918,134.2015555691057
2015-10-02 08:14:06,118.25458675003728,136.75596536585368
2015-10-02 08:16:09,121.34447921007259,139.3426764516129
2015-10-02 08:18:12,123.97662412757586,141.91708414634147
2015-10-02 08:20:14,125.51596600399513,144.45889621951218
2015-10-02 08:22:17,128.93828682698452,147.00945670731707
2015-10-02 08:24:20,131.0421040836419,149.54772158536585
2015-10-02 08:26:23,134.46635030750502,152.07253495867766
2015-10-02 08:28:26,136.67561815905577,154.58428325203252
2015-10-02 08:30:29,140.10075316357995,157.0812611788618
2015-10-02 08:32:32,142.29693300635228,159.5634287804878
2015-10-02 08:34:35,145.38887091756567,162.03162288617887
2015-10-02 08:36:38,147.5992039021035,164.4841412195122
2015-10-02 08:38:43,149.60306937791827,166.96005512096775
2015-10-02 08:40:47,152.31728411698975,169.39950975609756
2015-10-02 08:42:50,155.43624263836108,171.80347276422765
2015-10-02 08:44:53,158.30938840179527,174.19034613821137
2015-10-02 08:46:56,159.77691070023346,176.56070975609754
2015-10-02 08:48:57,162.95617353512688,178.87411971544716
2015-10-02 08:51:00,165.4032607607092,181.2086599593496
2015-10-02 08:53:03,167.75525884160095,183.52346483739836
2015-10-02 08:55:06,169.47165712541397,185.82107258064516
2015-10-02 08:57:09,171.53533087805565,188.0991924796748
2015-10-02 08:59:12,174.03322655620948,190.35866483739835
2015-10-02 09:01:15,177.32991349850502,192.5994319105691
2015-10-02 09:03:18,179.00783945779762,194.81890975609755
2015-10-02 09:05:22,181.62113585839353,197.03786768292682
2015-10-02 09:07:25,185.48872710266582,199.2189544715447
2015-10-02 09:09:28,188.63839002890094,201.37926951219512
2015-10-02 09:11:31,190.02085669646547,203.5184573170732
2015-10-02 09:13:34,192.92438847428784,205.6376076446281
2015-10-02 09:15:37,196.95142586851244,207.73528333333334
2015-10-02 09:17:40,198.9099138743539,209.81110589430895
2015-10-02 09:19:43,201.6898899825366,211.86626086065573
2015-10-02 09:21:46,204.19068854923398,213.90131138211382
2015-10-02 09:23:49,207.21259989800978,215.91344756097564
2015-10-02 09:25:53,209.8835613507456,217.920225
2015-10-02 09:27:56,211.67945743941806,219.8882219512195
2015-10-02 09:29:59,211.93954764748753,221.83364146341464
2015-10-02 09:32:02,215.64084225656853,223.7557286585366
2015-10-02 09:34:05,216.72541651151576,225.65564634146344
2015-10-02 09:36:08,217.22372171787407,227.53178475609758
2015-10-02 09:38:11,217.35102955815177,229.3853244
2015-10-02 09:40:14,221.2658161552257,231.21485806451614
2015-10-02 09:42:17,222.91146854054782,233.02009024390244
2015-10-02 09:44:20,227.28528069586307,234.80068719512198
2015-10-02 09:46:23,229.54269582547593,236.55874085365855
2015-10-02 09:48:26,237.82634606417437,238.29269917355373
2015-10-02 09:50:29,239.07382562733704,240.00678760162603
2015-10-02 09:52:33,241.61733884087096,241.71890121951222
2015-10-02 09:54:36,244.68350046927392,243.3942969512195
2015-10-02 09:56:39,248.19782565686654,245.0449975609756
2015-10-02 09:58:42,249.4710023781098,246.6703475609756
2015-10-02 10:00:45,252.8396205056988,248.27041280487805
2015-10-02 10:02:48,254.30341333904354,249.8453786585366
2015-10-02 10:04:51,255.59042969174283,251.39515625
2015-10-02 10:06:54,259.62566204646396,252.91959593495932
2015-10-02 10:08:57,260.49103000862397,254.41713272357723
2015-10-02 10:11:00,261.2739904959591,255.88889654471544
2015-10-02 10:13:03,263.2152099619263,257.3361396341463
2015-10-02 10:15:06,264.02601272245,258.7559475609756
2015-10-02 10:17:10,266.54696034118376,260.16032317073166
2015-10-02 10:19:13,269.44513376829303,261.5283426829268
2015-10-02 10:21:16,271.57982548096504,262.8669725609756
2015-10-02 10:23:19,273.9935777966613,264.17755731707314
2015-10-02 10:25:22,274.96610414421116,265.46229375
2015-10-02 10:27:25,276.13730292522877,266.7202136178862
2015-10-02 10:29:28,279.4157936727072,267.9502081300813
2015-10-02 10:31:31,281.1762482780407,269.15323719512196
